brooks,2
lg,134
gofud,4
rekeningmu,1
nikah?,1
citra,1
jiji,1
jokowi,1
kiri,2
intinyaaa.,1
lambung,1
kan>?,1
papaku,7
business,1
penting2,1
yaudaaahhh.,1
di,348
adaaa.,1
pembelian,1
dimans?,1
https://foursquare.com/v/54755f4e498e1e48fd6dae47,1
deress,1
orangnya.,2
over,1
tdr,2
barang2nya?,1
internetnya,1
maybe,3
anjerrr.,2
cowonya?,1
https://www.tokopedia.com/ncrsport/sepatu-lari-wanita-nike-original-wmns-react-miler-grey-cw1778-010,1
tuhkan,1
butu,1
menyelundup,1
tempatnya,5
ambarawa?,1
wkwkwkwkwkkw.,1
pertanyaannnya?,1
mode🗿,1
anjinggg.,1
kalian,2
elnya,1
marah,21
ml.,6
halah,1
ngomong.,1
asikk,2
keep,1
ngobrolll.,2
kameranya,1
jendral,11
tanpa,5
semangattttttt,1
dilan,3
lbh,1
byebye,1
payung,1
ituuuu.,1
sepatu,2
sumendra,1
cowonyq.,1
buruknya,1
kapan,21
🤔,2
seru2an,2
astagfirullah.,1
luar,10
ingettt.,1
arch,1
renang.,1
lariii.,1
aduh,8
mengkhianati,1
wkwkwkwkw,14
wkwkwkwkwkwwkwkwk.,1
game,2
beberez,1
install?,1
cacad,1
manggilnya,1
lempar,1
dongss,1
pengalihan,1
belanjaaa.,1
gpp?,3
anak,19
jago,6
wkwk.,2
udahhh.,3
lain.,2
karna,25
terselamatkan,1
payahhhh.,1
juuga,1
semuka-muka.,1
kopeng,2
boros,2
gausah,49
berhalangan,1
sans,,1
fakboi,2
bajunya,2
ibis,1
pantes,5
jamber?,3
pulang",,1
lucu.,2
123.,1
aje,1
bukannya,7
tiktok.,3
bayar?,1
pemalas,1
mahal.,1
https://www.traveloka.com/en-id/hotel/indonesia/baltis-inn-guest-house-semarang-tembalang-3000010009263,2
pengirim,1
anech,1
yyayayaaa.,1
smbuhh.,1
gbsaa.,1
kulkas,1
berantakan?,1
yaaaa,1
soon?,1
signal,5
nikah,10
bales,8
tujuannya,1
celana,5
siaps,1
gnti,2
99,1
pembayaran,2
gamauhu,1
berapa?,17
mam.,1
ayaaanggg.,2
jalan2.,3
belie,1
lahir,1
boleeehh.,1
gasihh,1
parkir,2
pengirim:,1
beneran.,1
salahku,3
nyenengin,1
god,1
desain,1
seremmm.,1
perjalanan,1
bersifat,1
iyoi,1
malu2in,2
login.,1
nabung,2
misal,6
amaatt.,2
upload.,1
konsultasi,2
hbs,29
kmn.,2
ramayana.,1
iya2,1
captionnya,,1
pembantuku,1
apaaa.,3
naufal,2
tv.,1
tiktokmu,2
share2,1
ssah2,1
kepedean,1
ig.,1
bersih,4
sering2,2
fans,1
makabya,1
lggg.,2
slow.,1
see,1
ditangan,1
paniknya,,1
kirian,1
oalhh,1
tolol,6
gang,1
edgy,1
el?,2
babi2.,2
1??,1
juga,,2
hujaaann,1
mikir.,1
putih,10
shit,1
investment,1
mins,3
skrg,,1
jangan2,2
kurangin,1
asu,12
seruangan,1
setiabudi,1
sibok,1
objektif,1
advocate,1
pw,1
https://id.linkedin.com/in/abuazis,1
manaaa.,1
clientnya,1
lucuu,10
ngerekam,2
strategis,,1
lagi.,6
bebe.,1
putusin.,1
gokill,,1
malem.,4
kompor,1
selfienua,1
shop.,1
anjrirrr.,1
600rb.,1
bagi,6
tidurrr,1
ber,1
cewe2,2
maksud,2
hiu,1
makannya?,1
sebat2,1
apaaaa.,1
disangka,1
berkabar,1
dikirim,1
igne,1
dmn???,1
(?).,1
dinjkt,1
ml,19
dotaaa,1
penginapan,1
blg,,1
konteksnya,2
nakal.,1
tiduur,1
diagnosanya.,1
soalnua,1
kgn,2
fortuner,1
dingin2.,1
join.,1
trus?,3
disekeliling,1
padahl,1
hadir,1
main,45
kenal.,2
muuu,1
bagus.,6
hilang,4
yakan,1
ngerepotin,2
lain,20
setia,1
rizky:,4708
putih2,1
kan???,1
bermasalah,1
anjaaayyy.,1
blm?,6
(lunas/ada,1
kelihatan.,1
jggg.,1
goblok,7
diblock,1
on,3
wibuu.,1
pindah,10
ditanya,5
jadii,1
harry,1
kesel,5
temenmu,4
yay,3
berdua,6
donk.,2
/60,1
setauku,1
jauhhh.,1
suaminya?,1
cat,1
resto,1
gajiku,1
listen,1
pods.,2
lagiii.,2
adekmu?,2
keplay,1
bentaart,1
bercandanyaaaa.,1
biasalah,4
abiezt.,1
dengeerrrr.,1
supir,3
sayangnya,1
meter,1
gilaaa.,4
teparrr.,1
rambutttt.,1
belum,,1
dugem.,1
mati???,2
bo,2
korea,1
cashnya,1
berhasil.,1
dianha,1
pcr.,1
disogok,1
ilang???,1
keluarr,1
two,1
gocar,8
gakdeng,1
bntr.,1
kepikiran.,1
mg,1
gabisa.,2
gabisaa,2
cantiknya,2
calon,1
ngapaih?,1
gigi,5
cancel,1
smaa,1
dibetein,2
bdoh.,1
nahitu,1
pdhl.,2
gak.,3
gawe,1
iy,1
pusing,14
pegang,2
masjidnya,1
pembayaran),1
stasiun.,1
tkut,11
haaaiii.,1
jatohnya,2
adanya,4
biasalahhh.,1
2,30
soalnyaaa.,1
natal,1
terkenal,1
terlihat,1
wmwmwkwkwwk,1
mobil.,3
nangkepnya,1
bella,2
nemenin,9
siapa,24
6rb.,1
sbnrnya.,1
dilanjut?,1
km?,11
lamaa,1
sebutin,1
pencah?,1
discordku,1
apapun,3
betah,1
buruu,1
gang.,1
gabutuh,1
terlalu,10
4jt,1
milih,5
enggaa.,1
sengja,1
bespren,1
(pagi,1
tagih,1
mampus,9
nggaklah.,1
dimana???,2
naps,1
pesen,13
baguan,1
widih,1
dp-in,1
bcl.,1
hah????,2
guna,2
today,1
gaikut,1
smwa,1
txt,1
titik,1
gamungkin,4
ketuker2,1
relationship,1
msih?,1
diaammm.,1
cpeekk,1
kah?,1
awet.,1
deng,,1
bju2,1
pulangg,2
senang,1
beb,3
gatau,66
mikirnya,2
takutnya,1
menerima,1
keybca,2
kriptografi,1
per,2
skincare,1
skala,1
dpnya,1
dikittt.,1
kaget,3
malam.,1
mental,2
🏄‍♀️,1
jarang2,1
https://vt.tiktok.com/zsebqa9gb/,1
anti,1
puas2in,1
sibuk,11
mudeng,3
kampus,2
mabokkk.,1
temani,1
boob,1
opname,1
down,1
alur,1
kecepetan?,1
bebasss.,1
tai.,9
mcd?,1
homestay,1
tp.,4
kulitku,1
matiiii????,1
gausala,1
ntat,1
connect,2
wlwkwk,1
kosongin,1
ti.,1
bgsttt,2
%,1
wanna,1
kyk,5
cashku,1
kasurnya,1
cek,15
masyaa???,1
okayyy.,1
bangsaatt,1
pesimis,1
semangaaattt.,1
memahami.,1
ditemennya,1
besok,60
ngelihatin,3
bsukk.,1
anter,3
eyang.,2
tengah):,1
tonjokanku,1
funi,1
cemburuan,1
brains,1
bangun,20
banyak,42
nyangka,1
nyenyaakkk.,1
gg,1
ywdhlah,1
selalu,6
punyaaa.,1
yeee,3
middle,1
daftar,4
kanan.,1
pipis.,2
senayan,1
tumben,7
akoooo.,1
das,1
mecahin,1
mbahku,3
dahlaahhh,1
pocong,1
lega,2
treatment,1
yaudahh,1
mas2,2
ngeh,4
ngaruh.,1
idaman,1
gapapa.,4
sarapan,1
sesibuk2nya,1
iyyy,1
norak,1
hampir,4
kan????,1
gjdi.,1
yk,1
bntrrr.,3
kaget.,1
kemauanku,1
!!!!,1
dadah,2
dichat,3
lomba,1
nabunggg.,1
house,1
mfff,1
bener2,10
muntah,3
jahat.,1
ada,165
untuk,7
bangun.,3
hidup,4
skincarean,1
siap2,12
ikutt,1
enakkk.,1
gbsa.,1
okaaayy,6
lhat,3
sekalian,8
lagi,,1
allahhhh.,1
mn,1
ready,3
gelas,1
masup,1
bringinnn.,1
dluuu,1
ngurangin,1
pertanyaannya,2
simpeenn.,1
diperbaikin,1
‎video,88
kebangun,3
malemmm,1
selaw,1
beda2,1
ti,1
malem.🙃🙃🙃,1
anjir,14
besok2nya,1
terbaik,1
seruu,1
lv_7079686747797425409_20220330123718.mp4,1
sorean,1
good,6
besokan,4
perek,1
jamnya,1
univ,1
uninstall.,1
sendirian,7
temen2nya,3
yopussi,1
nganggep,1
usaha,2
akuuuu.,1
hdeh2.,10
cintaaaa.,2
kerongkongan,1
briliii,1
ssan,1
ikutin,1
tunggu.,1
anjrit.,1
ap???,1
ss.,1
1,33
disanaaa.,1
bagian,1
premiumin.,1
doyan,1
pulsanya,1
jambers,1
nakalll,1
tiktokku,1
ngapain.,3
gbuttt,1
lemaru,1
sana,11
ditanyain,2
artinya,3
benerr.,1
diparkiran???,1
masukin,1
huh,1
lewat.,1
besokkk.,2
nanya,,1
ngentoott2,1
sakitnyaaa.,1
enaknya,3
mcl.,1
pembantu,2
disini.,2
mingguan,2
angkatan,2
kalaupun,1
laporin.,1
ya...,1
132.,1
trauma,1
https://www.youtube.com/watch?v=vgohlwbfaku,1
https://www.rukita.co/place/ruoptions-the-one-residence-cempaka-putih,1
ninggalin,3
amburadulll.,1
baris,1
mintanya,1
jakarta,,1
seleseyy,1
rawat,1
fi,1
lampunya,1
rezeki.,1
gakuat,1
apart/kos,1
adekku.,1
terbiasa.,1
gaaakkk.,3
ngaku,2
20220329_111357.mp4,1
disituuu.,1
ngerasa,11
makan?,1
selese2,1
terjadi,2
nanyain.,2
search,1
bau2nyeee,1
mahaalll.,1
yang,137
-___-,1
villa/hunian,1
/300,1
pak,1
madrim.,1
di?,1
desember,1
x,4
kakanya,1
gada,3
beliin,9
kmn???,1
tambang,1
berdarah?,1
kepake,1
pnya,3
publish,1
drakor,1
matinya,1
gmn.,1
apakah,2
bebas,10
dibales.,1
lemes,2
encanto.,1
disembunyiin,1
ngetikpun,1
dah???,1
gede,6
heronya,1
blm,37
jametttt.,1
200th,1
blotongan,3
tissue,4
iyaaalaahhh,1
magic,1
udaahhu,1
gocarnya,3
pantatnyaaa.,1
day.,1
hrsnya,4
enggakkk,1
sore???,1
guesthouse,1
norak?,1
was,10
babeeee.,2
angett,1
dilano.,1
usahaku,1
milan,1
ayoo,1
deploymentnya,,1
›,1
akar,2
ibu,4
cewe,18
boleh,21
januarii,1
cowo,25
dog,1
zalah,1
tentu,1
asiklah,1
ngentot,10
jl,2
wkwkkwkkk,1
teranggg.,1
mgomel2,1
kok,,1
cairan,3
nabrak,1
bukaann,1
bnttrr,1
la,4
tiktokmalu.,1
move,1
samsek.,1
ulang,5
aja?,5
apaaa??,1
gelap,1
bebei,2
camp,1
okelah,1
rumaahhh.,1
lagian,6
joinnnn.,1
treat,1
menittt.,1
muka2,1
gedeeee,1
tepar,1
tata,9
client,1
rasain.,2
tata.,2
bersih2,9
ngaruh2,1
ngehindar,1
antar,1
wkwkw.,10
make,5
ciuman,5
ancur,1
orang,45
alah,5
baltis,5
apotek,2
apa????,1
doa,1
yaudss,2
cakeeepp,1
mana???,2
itu,172
ke,215
mo,52
sananyaaaa.,1
jokiin,1
jamberr,2
bye.,1
stt,1
waitt.,1
copot2in,1
soalnya.,2
berapaaa.,1
tmptt.,1
byeee.,1
kamar,14
mobilku,1
feeling,1
ketek,1
lelang,2
berhentinyaaa.,1
sini.,1
masih,66
rajin.,1
gaslah,1
julid,1
yahh,1
dibilabg,1
direktur,1
otw,31
capeekkk,1
fk,2
mungkin,12
car,1
baca,11
surga,1
bkan,1
jenderal.,2
do,1
galak.,1
semuanya?,1
trash,1
staffnya,1
bentaaarrr.,1
ceria,,1
sanss,6
mamaku,25
mager,15
boongan,1
erapa,1
kta,3
gerd,1
penasaran,1
99):,1
ajaaa.,15
keinget,,1
emosian,1
funny.,3
numpahin,1
mengharapkan,1
dibuang,1
bobo.,3
balikkkk.,1
api,1
shopee.,1
kalopun,1
ga?!!,1
banyak????,1
‎missed,35
nyuekin,1
dipanggil,1
mar,1
mauuuu,1
wkwkwk.,30
pribadiii.,2
kecil,6
sleep.,1
bibir,1
xiaomi@boss03.com,1
kapan2,2
view,3
hemat,3
ikutan,3
sebelah,7
gabisaaaa,1
diet,1
tuh,,1
okaaayyy.,4
bangke,1
replynya,1
apt,2
bukan?,1
salaman,1
izinnya,4
kalogak,1
kerenn,3
lebay,5
jalan2,5
wkwkwkwwk,2
sweet,1
pikirnya,1
kena,8
dibawain?,1
berubahnya,1
dlo,1
gantengnya,1
yani,1
veteran,1
yeyy,1
namanya?,1
terlanjorrr.,1
embulll.,1
manasin,1
rsud,1
sendawa,1
filsuf,1
rumah,34
temen,31
krg,2
bolehlah,1
sejak,3
krennn.,1
gska.,1
berani.,1
ongkirnya,1
nih,49
ajakin,8
siap,4
ngomongin,1
bitch,1
nemenin.,1
hotel?,1
cepet,14
gausaahhhh,1
kampret.,1
scroll,1
ngikutin,2
ditemenin?,1
mayanlah,1
selebgram,1
dilaptop,3
okey.,1
jalannyaaa.,1
6240,1
kt,11
dijauhin,1
periode,1
okeeyy,,1
dr,5
debat,1
ituuuu,1
paginya???,1
pinggirans,1
mas,6
weekend,2
molor,1
soalbya,1
kelarin,1
rokok.,1
buruk,1
inget,13
kabarin,,1
nanggulan:,1
wkwkksksksksks.,1
dimatiin,2
acara,1
berkali-kali,1
pelatihku,4
niii.,7
kebaret,1
hasil,1
ajamereka.,1
celanaaa.,1
ajarin,8
gimanaaaa??,1
tahan,3
brrcanda.,1
icha?,1
bukitnya,1
bleh.,2
ngga,2
kesinii,1
ceria,2
ydh,1
resto2,1
bisexual.,1
oia,1
pregame,2
ako.,4
tadi?,1
wkwkwkwkwkwlwkwkw.,1
percaya",1
doang.,15
ruangan,2
seragam,1
2k2k2.,1
kan?,14
sayangku.,1
manggil,2
bolehhh.,1
dimintain,1
proyek,10
online,1
kereta,5
amattt,1
sek,1
ini,181
tau?,2
enak,28
airgato,1
upload,5
d8luarr.,1
wkekwkwkwk,1
masakkk,2
eek,1
pohon,18
kebelet,1
kehacknya,1
kenape,1
karton,1
ditinggal,1
nyampenya,1
banyakin,1
pilihan,5
ribot2.,1
adaa,3
baik2,1
merokok,1
nasi,7
kosnya???,1
deg2an,5
bener,12
unsend,2
pulangnya,2
jmpttt,2
lawfirm,1
mukanyaaa.,1
cowonya,4
nyusulll.,2
mulu,12
wktu,3
katarak,2
laku,1
semua2,1
anjaayyy,1
dugem2,1
dirumah?,1
botolll.,1
lo,2
sini?,2
serius,2
jugaa.,1
hehehe,1
ngabarinnn.,1
kesana.,1
‎gif,3
bun.,1
listrik,4
meme,1
baru.,3
dibuat,1
waxing,2
kembangin,1
errorrr.,1
sayang?,1
ajaib,1
sagapung.,1
technically,1
udaahhh,2
deh.,9
kelembutan,1
gym,16
toiletnya?,1
dikomenin.,1
diemin.,1
hadehhh.,1
gituuu,1
dua,1
sebat?,1
tiba2,9
lagi?,8
aruni.,1
amaaannn.,1
jakarta.,1
hduhh,1
well,1
them.,1
latihan.,2
gabisa,45
epicccc,1
22,1
lau.,1
balikkkk,1
semalem???,1
smg???,2
merekaaa.,1
pagi,33
full,2
jokian,2
pendek,3
dipinjem,1
baguss,,1
lowww.,1
yaudah.,2
ngelepasnya,1
staycationnya,1
bangkok?,1
ditunda,1
bril,2
fwban,1
enggaklah,1
lucuan,2
ahmad,1
kasihan,7
sesuai,1
hal2,2
diambil,1
drmn,1
turutin.,1
pajak,1
https://www.kalibrr.com/c/zenius-education/jobs/184247/zenius-internship-2021-2,1
kabarinnn,1
kbrn,1
resort,1
kenalan,5
gedung,2
kontenin,1
dliko,1
berapaa,1
kenapa?,9
cap,1
yeeeh,1
temukan,8
basah.,2
mamaamm.,1
anakkkk.,1
sesek.,1
ajeng.,2
=,3
hpmu,2
turun,3
kepo.,3
duduk,3
jauhhhh.,1
seinget,1
birthday,,1
dehh.,1
makannya,12
mirip.,2
selow.,3
ayo,35
wkwkw\,1
ngejauhin,1
wkwkwkwwkkwkwkw.,1
kelar,25
apaaa???,1
cewenya,6
nenek.,1
pelan.,1
first,1
govlog,1
sephora,1
sedotan,1
manado,3
pemabuk,1
semua,24
mute?,1
lha,1
gaaa????,1
bersyukur,1
minor,1
hidupmu,1
rugi,1
1jt-15jt,1
susul,1
wifi,2
homo,11
ber3,1
3000,1
alzheimer,1
hahah,20
kabarin,30
????,2
kontrol,1
bingung,11
gantian,3
18,3
bold,1
kontol,21
tkuttt,2
7an,1
ajak.,1
pilihannyaaa.,1
jawaban,2
doyan.,1
selanjutnya,1
barangnya,1
gbleh?,1
ama,21
kurus,3
sepeda,2
terang2nya,1
lost,1
wfh.,1
cd,1
kesituu.,1
lgsg,1
febrilian's,8
enduttt,1
gmn?,6
jamberss,1
0131092821,1
telfonya,1
wolu,1
kelarnya.,1
kalah,5
bete.,6
bawang,1
rank,2
dmana???,1
selama,3
kenyang,1
pernaaahhh,1
laa,4
wkakakakaakak.,1
/,1
blg.,3
nambah,2
alesannya,3
jorok,2
kurangajar,1
kuliahku,2
maksudku,1
diapain,2
disuruh.,1
allah,16
panadol,1
kee,1
ote.,1
ditengah2,1
tott2,2
..,1
bgt,127
acara?,1
penumpukan,1
kimchi,1
tumbuh,1
finansial,1
materi,1
alpukat,1
gofoodnya.,1
mandiii.,2
wawancara,1
jaga.,1
rek,1
indomie,4
wolu.,1
dipake,8
hapus,4
rapi.,2
projectku,1
nii,3
nakal,7
kucing,4
gituuu.,3
cakeepp.,1
bangsat,12
citapen,1
tersebut,1
bentar2,1
up,4
salatigaa,1
gimana,11
gini.,2
linkedinhttps://id.linkedin.com,1
(wa),2
podsmu,1
buat2,1
kelar?,1
pasrah.,1
akooo.,1
oww,1
kawa2,3
hw,1
kopi,3
tersedia,2
kosan,7
siapa?,6
wkwkwkwkwkwkwk,4
jm,1
dibanding,1
canda,16
oiy.,1
kentut,1
wkakaka.,1
meeting.,10
hehe,4
gabjsa?,1
waria,1
gampang,6
dibaca,2
6.,1
putingnya,1
diketik,1
peruttt,1
panik.,1
warna,3
kemana??,1
bayarnyaaa.,1
jugaa,2
crewet.,1
politik,1
berkorban2,1
ngitung,1
ngantukkkk.,1
ngebunuh,1
jernih,1
pk,4
20,7
700k.,1
nyebelin.,1
temen2.,1
d,2
bmyk,1
keterima,1
so,1
kenak,1
*cocok,1
decline,1
staff,1
okedeh,8
enaaakkk.,1
paketnyaaa.,1
jakarta?,1
hut.,1
iyaaa,66
berapa,16
300k,1
tiduran,3
pacaran?,1
gofood.,1
kerasa,2
mntb.,1
ngeluh.,1
pdahaaal.,1
maleman,4
workout,1
kepeleset,1
maret,1
sopan,1
sea,1
matiii.,3
font,1
id:,8
ywdh,5
cowo2.,1
tony,3
angkasa,1
drivethru.,1
.,4
apaaaa???!,1
mienya,1
ada?,1
bodoams,1
baby,4
sedihnya,2
nikahnya,1
season,2
anyway,,1
gereja.,1
ketemu,29
belok,2
iyaaaaa.,1
sini,34
khusus,1
sebrangnya,1
nomor,5
pagi2,2
enggaaaa.,3
kontak,3
bru,20
blommm.,1
oalaahh.,1
mengunci,1
otwnya.,2
udah.,1
olahraga,3
pulang2,4
20.,1
oversized,1
whatsapp,5
kemana???,3
sebiji,1
nolak.,1
kasarrr.,1
mengubah,1
hotel,18
repot2,1
gallery,1
kalaahh,1
even,1
disimpen,1
simpleee.,1
nanya,27
antigen,1
rumahku,,1
obrolan2,1
pulankkk.,1
ditanya.,1
kimchinya,1
biru,1
minimal,5
tiketnya,2
spendingnya,1
naksir,2
msh,21
mainnya?,1
scheduled,8
keren,9
indah,1
oper,1
np,1
persis,2
dahh,2
kerjaan,3
yaa?,2
jogja?,3
setres.,1
dpt,2
bucin.,1
kantor,1
dolooo.,2
ajg.,2
passwordnya.,1
otak,4
gajinya?,1
bu,1
ajasih,3
pesawat,2
nikahinn,1
langsung.,1
punya,19
surfing,2
coba?,1
motong,1
dikamuuu,1
sekitar,1
cafe,3
skipp,2
sikat,4
fee,1
https://lmgtfy.app/?q=lowongan+kerja+jakarta+pusat,1
sabi2,2
sebenarny,1
undakan,1
apartnya,2
kok.,3
ajee.,1
bogor,3
nginep,11
pindah2,2
asoeee.,1
gak2,1
boleee,2
orang2,2
525jt,1
pelampiasan,2
katanya,29
gueee,1
4.7,1
segituan,1
telat,1
males,21
day,2
sunmori,3
username,1
dolo?,1
asli,1
berantem2,1
dijamin,2
berduaa.,1
gasih,6
pipis,7
185cm,1
mala,2
dokter,9
bahaya,2
gocarin,3
ay,1
daddyan,1
semaaangaatt,1
gajelass.,1
ajb,1
lega.,1
definisi,1
enggaakkk.,2
nyesel,3
yaudaa,1
(jl.,2
denda.,1
canda2,1
gaenak,7
kontaknya,2
berdua?,1
aje.,1
bpjs,1
ngapain?,5
video,42
cerainya,1
gadeng,4
operasi.,2
punyaku,1
randy,1
sama.,1
gofood,7
pa,1
250,1
videoku,1
jkt.,5
khawatir,2
aapptuh,1
hedeh,4
ez,1
baik.,1
iya,,1
prepare,1
contohya,1
keluarrr,4
laahhh,1
kemejaku,1
want,2
ungsikan.,1
lawannyaa,1
izin.,1
https://maps.google.com/?q=-7.316730,110.497551,1
hehh,1
10,13
pilek,1
perasaan,6
ajaa,13
halloween,1
siapa.,5
sblm,4
viral.,1
nyadar,1
jangaann.,1
ketemunya,2
nakut2in,2
worth,1
toilett,1
ketemuuu,1
nic,1
talinya,1
ketemuan,1
hr,2
dianter?,1
online.,1
kehapus,3
pod,2
alesan,6
tbl,6
nyariin,3
menangis.,1
perawat,6
oya,1
wleee.,1
kapas.,1
vidcall??,1
dahlah,9
standar,1
takut.,2
awal2,2
naik,14
tengah,5
penjelasan,1
lampu,4
diganti,2
engga,,6
tembalang,,1
lalu.,1
habisss,1
lepas,2
bapak,1
rajin,1
besok2,2
urusannn.,1
arak,1
udaahh.,1
skrggg,1
club,4
5km,2
https://open.spotify.com/track/2waifwjrupwmndkqcu91mf?si=a4dab0fe04014d53,1
sadar,6
digituin,2
pagi-siangan,1
setebgah,1
pulang?,3
kosong,7
dll,1
btul.,1
wkwkkwkw.,1
bestie,1
oiyasih,1
hafal,3
wisata,2
ke-2,1
manaaa??!,1
gaaaa.,1
adek2,3
biztro,1
capeeekk,1
dengernya,2
lcuuu.,1
temenin,15
hidup.,1
wkwkwkwkwkwkwkwk.,4
topinuaa.,1
kesininya,1
sepupu,1
akngtnukk,1
homo?,1
godain,3
billyammar.,1
pylori?,1
bnykkk.,1
bnrn,1
issuesnya,1
akuuu,2
jungkook?,1
palsu?,1
pemerintah,1
apa.,6
anjret,1
kn,4
gmaps),1
fotonya,5
namanya.,1
masnua.,1
menurutmu,1
blgnya,6
bentuknya,1
gitu2an,1
ku,52
oalaahh,1
kasihaann,3
berasa,2
narik,1
buang,3
bmtrrr.,1
masih?,4
oz,1
s*****,1
19.00,1
opg,1
sewa.,1
tadii,1
3,,2
sekuatnya,1
mayan,1
ngerokok,23
menarik,1
tonton.,1
‎audio,10
kering,3
filter,1
izin?,1
wkekwkwwkwk.,1
nasgor,4
sama,173
bli,1
susah,20
guru2,1
sebulan,6
dihidupku,2
buru,1
dih.,1
butuh,10
ketawa2,1
awkwk,9
barusann,1
pass,1
pusinh,1
ngens,2
berubah,,2
caws,1
dmnnn.,1
berduaan.,1
jaln,1
drimana,1
michat?,1
upn,5
percaya,9
louis,1
kkee,1
67,1
putih.,1
malah,38
bela,1
santaiiii,1
canda,,1
mandiriii.,1
merenung.,1
segitu,1
botack,1
35,,1
cueeekkk.,1
ayahku,1
buat,84
silent,1
seberat,1
sempit,1
jagoan,1
gnteng.,1
sparing,1
block,7
nulis,6
cuma,60
smansa,3
omongan,1
disuruh,16
orangnyeee.,1
drpd,6
wakaakaks,1
pipe,1
okeeeehhh,1
mamamu?,2
serunya,1
yyy.,1
lah.,26
rok,2
harusnya?,1
tiket,4
brrti,1
84,1
muaythai,1
ngerjainnya,,1
334,1
atap,2
buka.,1
dimaafin,1
bguslah.,1
ambil,16
mw,22
gbut,1
sisa.,1
gajadi,,1
alkohol,5
gilaaa,1
doanh,1
hawanya,1
kokkk.,2
telinga,2
jmpt?,1
2.,4
ceweku,1
dibentuk,1
otwww.,1
orang.,2
"ngapain",1
dikamarrrr,1
galak,1
izin,4
istirahatnyaaa.,1
standby,1
ai,1
alasannya,2
berhentinya.,1
pilihanmu,1
premium,1
ngatur,1
pura2,3
pemula,1
tenaga,2
dikasih,4
repositorynya,1
smpah,3
bgstt.,1
sex,2
of,1
datar,,1
kabel,1
polos,3
dih,2
anjimrit,1
kmr,1
tbl.,2
rameaannn.,1
dapetnya,1
memeknya,1
boleeehhh.,3
tuuu,1
mcd,7
😅😅😅,1
boxin,1
termasuk.,1
supaya,1
bisaaa,1
pke,9
benerrr.,6
cara,11
gbs,7
tete,1
sekalian.,1
juga,119
dilihat2.,1
wkwkwkkw,2
bs,1
asal,3
trnyt,1
digosendin?,1
setan,1
biasa,13
hihhh,1
dijebak,1
kaosss,1
o,4
ngetes,1
tergoda,1
awwkw,1
fotoku,1
sleepcall.,1
0857,1
entot,1
2018,1
masasih,1
demam?,1
ditenggorokan.,1
kesanaaa.,1
ngejawab,1
pagi2?,1
lagunya.,1
drii,1
anjritt.,3
nonton2,1
sebentar,1
ngejoki,4
early,1
bioskop?,1
cancer",1
enak2,1
pengajiannya,1
aku,,4
stress,1
no,10
memang,1
segini,10
pelakor,1
enggak,10
kabarinn,1
ngelendot.,1
awwkwkw,1
kwkwkwkwkwkwwkk.,1
sihh,1
masa,24
takottt.,1
ngeinvite.,1
setengah,4
urusan,6
kamis,4
flightnya,1
ngebenerin,1
ke2-nya,1
kotorrr.,1
https://maps.google.com/?q=-7.251486,110.440163,1
babe.,6
hdeebh.,1
profit,1
hih,1
ss,1
mnteeebb,1
dirumahh,1
ganggu,4
laperr.,1
ngedittt,1
kesayangan,1
mainnya,2
kayaknha,1
bauuu.,1
dibaca???,1
ujung,1
okeeyy,1
bersihin,2
arigato,2
lahh,1
energized,1
smpe,21
tatto,1
https://www.traveloka.com/hotel/indonesia/nite--day-hotel-candi-simpang-lima-semarang-9000000971696?spec=05-01-2022.06-01-2022.1.1.hotel.9000000971696.nite%20%26%20day%20hotel%20candi%20simpang%20lima%20semarang.2&contexts=%7b%22sourcehoteldetail%22%3a%22share_button%22%7d,1
jumpa,1
boleh,,1
kereta.,1
mukanya,6
okeeeyyyy.,1
sabebb,1
100m,1
programming,1
makan2,3
ngobrolin,2
essa.,1
screenshot,1
malang?,1
benci,2
anjinkkkm,1
ayang,12
wkekwkwkwkwwk,1
alatnya,1
tidurrr.,3
roasting,1
makasihhh,1
hulu,1
bocah2,1
dikirimin,1
semangattt.,1
kerjo,1
bedanya,1
itu.,4
gakbisa,1
nyantai,6
senin,7
